=== SF300 default --runs 5 ===
CSV,NVIDIA H100,216.00,1799989091,3,2,18038.10,3839.81,21877.91,9.8729,57.60,7.20,64.80,0.3
CSV,NVIDIA H100,216.00,1799989091,3,2,2936.04,3841.31,6777.35,31.8707,57.60,7.20,64.80,0.3
CSV,NVIDIA H100,216.00,1799989091,3,2,2938.37,3807.38,6745.76,32.0199,57.60,7.20,64.80,0.3
CSV,NVIDIA H100,216.00,1799989091,3,2,2929.86,3790.07,6719.93,32.1430,57.60,7.20,64.80,0.3
CSV,NVIDIA H100,216.00,1799989091,3,2,2927.17,3786.65,6713.82,32.1723,57.60,7.20,64.80,0.3
=== SF300 SKIP_HOST_PIN=1 --runs 5 ===
CSV,NVIDIA H100,216.00,1799989091,3,2,17884.73,3786.10,21670.83,9.9673,57.60,7.20,64.80,0.3
CSV,NVIDIA H100,216.00,1799989091,3,2,2807.78,3752.40,6560.18,32.9257,57.60,7.20,64.80,0.3
CSV,NVIDIA H100,216.00,1799989091,3,2,2798.84,3761.50,6560.33,32.9249,57.60,7.20,64.80,0.3
CSV,NVIDIA H100,216.00,1799989091,3,2,2797.72,3732.04,6529.76,33.0791,57.60,7.20,64.80,0.3
CSV,NVIDIA H100,216.00,1799989091,3,2,2795.93,3731.80,6527.73,33.0894,57.60,7.20,64.80,0.3
