=== SF50 default ===
CSV,NVIDIA H100,36.00,300005811,1,1,1161.53,716.91,1878.44,19.1652,9.60,1.20,10.80,0.3
CSV,NVIDIA H100,36.00,300005811,1,1,702.59,715.20,1417.79,25.3922,9.60,1.20,10.80,0.3
CSV,NVIDIA H100,36.00,300005811,1,1,700.75,718.67,1419.43,25.3629,9.60,1.20,10.80,0.3
CSV,NVIDIA H100,36.00,300005811,1,1,699.63,713.17,1412.81,25.4817,9.60,1.20,10.80,0.3
CSV,NVIDIA H100,36.00,300005811,1,1,698.56,718.77,1417.33,25.4004,9.60,1.20,10.80,0.3
=== SF50 SKIP_HOST_PIN ===
CSV,NVIDIA H100,36.00,300005811,1,1,1168.04,717.29,1885.33,19.0952,9.60,1.20,10.80,0.3
CSV,NVIDIA H100,36.00,300005811,1,1,701.80,719.90,1421.70,25.3222,9.60,1.20,10.80,0.3
CSV,NVIDIA H100,36.00,300005811,1,1,699.01,720.36,1419.37,25.3638,9.60,1.20,10.80,0.3
CSV,NVIDIA H100,36.00,300005811,1,1,700.33,718.59,1418.92,25.3719,9.60,1.20,10.80,0.3
CSV,NVIDIA H100,36.00,300005811,1,1,699.41,717.27,1416.68,25.4121,9.60,1.20,10.80,0.3
=== SF100 default ===
CSV,NVIDIA H100,72.00,600037902,1,1,1641.35,1466.61,3107.96,23.1678,19.20,2.40,21.60,0.3
CSV,NVIDIA H100,72.00,600037902,1,1,1494.56,1480.77,2975.33,24.2005,19.20,2.40,21.60,0.3
CSV,NVIDIA H100,72.00,600037902,1,1,1494.23,1449.72,2943.95,24.4585,19.20,2.40,21.60,0.3
CSV,NVIDIA H100,72.00,600037902,1,1,1496.27,1480.66,2976.93,24.1875,19.20,2.40,21.60,0.3
CSV,NVIDIA H100,72.00,600037902,1,1,1495.58,1441.46,2937.04,24.5160,19.20,2.40,21.60,0.3
=== SF100 SKIP_HOST_PIN ===
CSV,NVIDIA H100,72.00,600037902,1,1,1606.98,1463.99,3070.97,23.4469,19.20,2.40,21.60,0.3
CSV,NVIDIA H100,72.00,600037902,1,1,1495.93,1467.04,2962.96,24.3015,19.20,2.40,21.60,0.3
CSV,NVIDIA H100,72.00,600037902,1,1,1496.62,1475.77,2972.39,24.2244,19.20,2.40,21.60,0.3
CSV,NVIDIA H100,72.00,600037902,1,1,1499.66,1466.05,2965.71,24.2790,19.20,2.40,21.60,0.3
CSV,NVIDIA H100,72.00,600037902,1,1,1500.70,1486.17,2986.87,24.1070,19.20,2.40,21.60,0.3
=== SF300 default ===
CSV,NVIDIA H100,216.00,1799989091,3,2,18261.45,3786.14,22047.59,9.7969,57.60,7.20,64.80,0.3
CSV,NVIDIA H100,216.00,1799989091,3,2,2778.20,3795.17,6573.36,32.8597,57.60,7.20,64.80,0.3
CSV,NVIDIA H100,216.00,1799989091,3,2,2779.85,3727.68,6507.53,33.1921,57.60,7.20,64.80,0.3
CSV,NVIDIA H100,216.00,1799989091,3,2,2775.58,3796.75,6572.32,32.8649,57.60,7.20,64.80,0.3
CSV,NVIDIA H100,216.00,1799989091,3,2,2777.18,3758.72,6535.90,33.0481,57.60,7.20,64.80,0.3
=== SF300 SKIP_HOST_PIN ===
CSV,NVIDIA H100,216.00,1799989091,3,2,18497.36,3774.24,22271.60,9.6984,57.60,7.20,64.80,0.3
CSV,NVIDIA H100,216.00,1799989091,3,2,2781.45,3765.84,6547.29,32.9905,57.60,7.20,64.80,0.3
CSV,NVIDIA H100,216.00,1799989091,3,2,2778.61,3764.62,6543.23,33.0110,57.60,7.20,64.80,0.3
CSV,NVIDIA H100,216.00,1799989091,3,2,2777.84,3720.32,6498.16,33.2400,57.60,7.20,64.80,0.3
CSV,NVIDIA H100,216.00,1799989091,3,2,2777.41,3770.56,6547.97,32.9871,57.60,7.20,64.80,0.3
