=== /tmp/18.5c_g0_b0.log ===
CSV,NVIDIA H100,180.85,1507078137,3,2,15990.58,9901.74,25892.33,6.9847,48.23,6.03,54.25,0.3
=== /tmp/18.5c_g0_b1.log ===
CSV,NVIDIA H100,178.39,1486610551,3,2,17889.83,40794.86,58684.69,3.0399,47.57,5.95,53.52,0.3
=== /tmp/18.5c_g2_b2.log ===
CSV,NVIDIA H100,177.70,1480837405,3,2,14574.92,9545.78,24120.70,7.3671,47.39,5.92,53.31,0.3
=== /tmp/18.5c_g2_b3.log ===
CSV,NVIDIA H100,183.06,1525463616,3,2,22130.37,33037.56,55167.93,3.3182,48.81,6.10,54.92,0.3
