=== GPU 0 ===
CSV,NVIDIA H100,90.00,750007060,1,1,3116.93,2920.63,6037.56,14.9068,24.00,3.00,27.00,0.3
CSV,NVIDIA H100,90.00,750007060,1,1,2110.13,2837.19,4947.32,18.1919,24.00,3.00,27.00,0.3
CSV,NVIDIA H100,90.00,750007060,1,1,1693.29,1717.67,3410.96,26.3858,24.00,3.00,27.00,0.3
=== GPU 1 ===
CSV,NVIDIA H100,90.00,750007060,1,1,2051.58,1793.70,3845.27,23.4056,24.00,3.00,27.00,0.3
CSV,NVIDIA H100,90.00,750007060,1,1,1887.19,3284.50,5171.69,17.4026,24.00,3.00,27.00,0.3
CSV,NVIDIA H100,90.00,750007060,1,1,1974.91,3446.46,5421.37,16.6011,24.00,3.00,27.00,0.3
=== GPU 2 ===
CSV,NVIDIA H100,90.00,750007060,1,1,2269.89,3431.98,5701.87,15.7844,24.00,3.00,27.00,0.3
CSV,NVIDIA H100,90.00,750007060,1,1,2084.44,3794.35,5878.79,15.3094,24.00,3.00,27.00,0.3
CSV,NVIDIA H100,90.00,750007060,1,1,2331.85,3518.97,5850.82,15.3826,24.00,3.00,27.00,0.3
=== GPU 3 ===
CSV,NVIDIA H100,90.00,750007062,1,1,2396.93,3122.68,5519.60,16.3057,24.00,3.00,27.00,0.3
CSV,NVIDIA H100,90.00,750007062,1,1,2103.47,3346.05,5449.52,16.5154,24.00,3.00,27.00,0.3
CSV,NVIDIA H100,90.00,750007062,1,1,2327.68,3211.54,5539.22,16.2479,24.00,3.00,27.00,0.3
